miRNA	biofluid	logFC	AveExpr	t	P.Value	adj.P.Val	B	AUC	n_target	n_rest
hsa-miR-323a-3p	Urine	-1.24230686922493	6.14972656846962	-2.46957840159215	0.0143013481188252	0.0189538254256026	-3.72797897426725	0.343055555555556	36	160
hsa-miR-338-5p	Urine	-0.9901471805689	6.12712051671741	-2.13696199756174	0.0337238610360548	0.0422945660507427	-4.47037807255257	0.371701388888889	36	160
hsa-miR-221-5p	Urine	-0.335778355856391	5.60503933701165	-0.625671863557011	0.532189834055374	0.565841181876206	-6.50702864485152	0.430208333333333	36	160
hsa-miR-1180-3p	Urine	2.88840299714295	6.0451941527769	6.73857428509442	1.42781106851727e-10	7.20251361229822e-10	13.6182911127248	0.858680555555556	36	160
hsa-miR-185-3p	Urine	0.0432740830722208	5.26110093260785	0.0801370604664546	0.93620234669155	0.942429856758234	-6.69132399187686	0.4640625	36	160
hsa-miR-107	Urine	-0.82474467412257	6.22520710567917	-1.99185410879684	0.0476448702103758	0.058619975814392	-4.76591962019415	0.353472222222222	36	160
hsa-miR-1908-5p	Urine	-1.03069971814958	6.3826910432207	-2.0842062567263	0.0383156346243399	0.0477892805479404	-4.58348410897639	0.362673611111111	36	160
hsa-miR-766-5p	Urine	0.71187094117676	4.77790109081666	1.32034515921112	0.188115314895503	0.216213551803946	-5.82993768639667	0.532986111111111	36	160
hsa-miR-193b-5p	Urine	0.975993668397199	6.67019118070538	1.70128093961527	0.0903273243375831	0.107352369762468	-5.35282832906685	0.612152777777778	36	160
hsa-miR-4326	Urine	1.58676909708035	4.30142834363204	3.02624059940772	0.0027763530117405	0.00397622797265043	-2.25287135728082	0.651909722222222	36	160
hsa-miR-22-5p	Urine	0.406762758227744	5.72440298584344	0.834251793161557	0.405059555067137	0.44100009112825	-6.37464782673171	0.557118055555556	36	160
hsa-miR-144-5p	Urine	-1.51825928830983	6.40018160566143	-3.05257171778292	0.00255321400399064	0.00369158967455971	-2.19275220635095	0.324479166666667	36	160
hsa-miR-99b-3p	Urine	2.01110130493042	6.6499626141873	4.72153326390057	4.20572677670901e-06	8.41145355341802e-06	3.70028728980165	0.809722222222222	36	160
hsa-miR-628-3p	Urine	0.281531591443765	5.06561394818118	0.563180389337217	0.573895411335476	0.605926783130944	-6.5357095573625	0.4890625	36	160
hsa-miR-511-5p	Urine	0.76469630684278	4.59848676785593	1.32185185423385	0.187613836974926	0.216184472047249	-5.82389623342137	0.536284722222222	36	160
hsa-miR-483-5p	Urine	-1.1773765534882	6.59802910956562	-2.00276041252625	0.0464514498349736	0.0573069516985816	-4.74604728263844	0.348611111111111	36	160
hsa-miR-574-3p	Urine	2.33230042876532	4.05689472456063	4.4559966499622	1.33968058743797e-05	2.52371363774622e-05	2.69922176797104	0.730034722222222	36	160
hsa-miR-19b-3p	Urine	-1.61297725414374	6.75256524501437	-3.84964668486608	0.00015576473830363	0.000259989673492089	0.377966961712323	0.305729166666667	36	160
hsa-miR-4732-5p	Urine	-0.182312614885139	5.47642223905036	-0.320243107696052	0.74909320861843	0.762529858100375	-6.64577375253992	0.438715277777778	36	160
